zaman_damgasi,gecen_sure_ms,olay,seq_no,deneme,aciklama
23:48:30.632,0.0,SEND,0,1,
23:48:30.636,3.86,ACK_ALINDI,0,1,
23:48:30.636,3.86,SEND,1,1,
23:48:30.638,6.574,ACK_ALINDI,1,1,
23:48:30.638,6.574,SEND,2,1,
23:48:31.151,519.607,TIMEOUT,2,1,
23:48:31.151,519.607,RETRANSMIT,2,2,
23:48:31.657,1024.906,TIMEOUT,2,2,
23:48:31.657,1024.906,RETRANSMIT,2,3,
23:48:31.659,1026.936,ACK_ALINDI,2,3,
23:48:31.659,1026.936,SEND,3,1,
23:48:31.659,1026.936,ACK_ALINDI,3,1,
23:48:31.659,1026.936,SEND,4,1,
23:48:31.659,1026.936,ACK_ALINDI,4,1,
23:48:31.659,1026.936,SEND,5,1,
23:48:31.659,1026.936,ACK_ALINDI,5,1,
23:48:31.664,1032.551,SEND,6,1,
23:48:31.664,1032.551,ACK_ALINDI,6,1,
23:48:31.664,1032.551,SEND,7,1,
23:48:31.696,1063.841,ACK_ALINDI,7,1,
23:48:31.698,1065.863,SEND,8,1,
23:48:31.698,1065.863,ACK_ALINDI,8,1,
23:48:31.698,1065.863,SEND,9,1,
23:48:31.699,1066.942,ACK_ALINDI,9,1,
23:48:31.699,1066.942,SEND,10,1,
23:48:31.699,1066.942,ACK_ALINDI,10,1,
23:48:31.699,1066.942,SEND,11,1,
23:48:31.699,1066.942,ACK_ALINDI,11,1,
23:48:31.699,1066.942,SEND,12,1,
23:48:31.699,1066.942,ACK_ALINDI,12,1,
23:48:31.699,1066.942,SEND,13,1,
23:48:31.699,1066.942,ACK_ALINDI,13,1,
23:48:31.699,1066.942,SEND,14,1,
23:48:31.703,1070.654,ACK_ALINDI,14,1,
23:48:31.703,1071.323,SEND,15,1,
23:48:31.704,1072.455,ACK_ALINDI,15,1,
23:48:31.704,1072.455,SEND,16,1,
23:48:31.704,1072.455,ACK_ALINDI,16,1,
23:48:31.704,1072.455,SEND,17,1,
23:48:31.704,1072.455,ACK_ALINDI,17,1,
23:48:31.704,1072.455,SEND,18,1,
23:48:31.714,1081.832,ACK_ALINDI,18,1,
23:48:31.714,1081.832,SEND,19,1,
23:48:31.714,1081.832,ACK_ALINDI,19,1,
23:48:31.714,1081.832,SEND,20,1,
23:48:31.714,1081.832,ACK_ALINDI,20,1,
23:48:31.714,1081.832,SEND,21,1,
23:48:31.714,1081.832,ACK_ALINDI,21,1,
23:48:31.716,1084.631,SEND,22,1,
23:48:31.716,1084.631,ACK_ALINDI,22,1,
23:48:31.716,1084.631,SEND,23,1,
23:48:31.716,1084.631,ACK_ALINDI,23,1,
23:48:31.716,1084.631,SEND,24,1,
23:48:31.716,1084.631,ACK_ALINDI,24,1,
23:48:31.716,1084.631,SEND,25,1,
23:48:31.716,1084.631,ACK_ALINDI,25,1,
23:48:31.716,1084.631,SEND,26,1,
23:48:31.718,1086.649,ACK_ALINDI,26,1,
23:48:31.718,1086.649,SEND,27,1,
23:48:31.718,1086.649,ACK_ALINDI,27,1,
23:48:31.718,1086.649,SEND,28,1,
23:48:31.721,1089.363,ACK_ALINDI,28,1,
23:48:31.721,1089.363,SEND,29,1,
23:48:31.730,1098.335,ACK_ALINDI,29,1,
23:48:31.730,1098.335,SEND,30,1,
23:48:31.730,1098.335,ACK_ALINDI,30,1,
23:48:31.730,1098.335,SEND,31,1,
23:48:31.730,1098.335,ACK_ALINDI,31,1,
23:48:31.730,1098.335,SEND,32,1,
23:48:31.730,1098.335,ACK_ALINDI,32,1,
23:48:31.730,1098.335,SEND,33,1,
23:48:31.732,1100.423,ACK_ALINDI,33,1,
23:48:31.732,1100.423,SEND,34,1,
23:48:31.732,1100.423,ACK_ALINDI,34,1,
23:48:31.732,1100.423,SEND,35,1,
23:48:31.732,1100.423,ACK_ALINDI,35,1,
23:48:31.732,1100.423,SEND,36,1,
23:48:31.732,1100.423,ACK_ALINDI,36,1,
23:48:31.732,1100.423,SEND,37,1,
23:48:31.735,1103.674,ACK_ALINDI,37,1,
23:48:31.735,1103.674,SEND,38,1,
23:48:31.737,1105.221,ACK_ALINDI,38,1,
23:48:31.737,1105.221,SEND,39,1,
23:48:31.738,1105.761,ACK_ALINDI,39,1,
23:48:31.738,1105.761,SEND,40,1,
23:48:31.739,1106.812,ACK_ALINDI,40,1,
23:48:31.739,1106.812,SEND,41,1,
23:48:31.747,1115.204,ACK_ALINDI,41,1,
23:48:31.747,1115.579,SEND,42,1,
23:48:31.747,1115.579,ACK_ALINDI,42,1,
23:48:31.747,1115.579,SEND,43,1,
23:48:31.747,1115.579,ACK_ALINDI,43,1,
23:48:31.747,1115.579,SEND,44,1,
23:48:31.747,1115.579,ACK_ALINDI,44,1,
