zaman_damgasi,gecen_sure_ms,olay,seq_no,deneme,aciklama
23:49:48.838,0.0,SEND,0,1,
23:49:48.851,12.979,ACK_ALINDI,0,1,
23:49:48.851,12.979,SEND,1,1,
23:49:48.853,15.0,ACK_ALINDI,1,1,
23:49:48.853,15.0,SEND,2,1,
23:49:48.854,15.906,ACK_ALINDI,2,1,
23:49:48.854,15.906,SEND,3,1,
23:49:48.859,20.959,ACK_ALINDI,3,1,
23:49:48.859,20.959,SEND,4,1,
23:49:48.860,21.432,ACK_ALINDI,4,1,
23:49:48.860,21.432,SEND,5,1,
23:49:48.860,21.432,ACK_ALINDI,5,1,
23:49:48.860,21.432,SEND,6,1,
23:49:48.861,22.585,ACK_ALINDI,6,1,
23:49:48.861,22.585,SEND,7,1,
23:49:48.861,22.585,ACK_ALINDI,7,1,
23:49:48.861,22.585,SEND,8,1,
23:49:48.862,23.911,ACK_ALINDI,8,1,
23:49:48.862,23.911,SEND,9,1,
23:49:48.863,24.787,ACK_ALINDI,9,1,
23:49:48.863,24.787,SEND,10,1,
23:49:48.863,24.787,ACK_ALINDI,10,1,
23:49:48.863,24.787,SEND,11,1,
23:49:48.865,26.325,ACK_ALINDI,11,1,
23:49:48.865,26.325,SEND,12,1,
23:49:48.866,27.745,ACK_ALINDI,12,1,
23:49:48.867,28.315,SEND,13,1,
23:49:48.867,28.315,ACK_ALINDI,13,1,
23:49:48.867,28.315,SEND,14,1,
23:49:48.867,29.043,ACK_ALINDI,14,1,
23:49:48.867,29.043,SEND,15,1,
23:49:48.868,29.835,ACK_ALINDI,15,1,
23:49:48.868,29.835,SEND,16,1,
23:49:48.868,29.835,ACK_ALINDI,16,1,
23:49:48.868,29.835,SEND,17,1,
23:49:48.868,29.835,ACK_ALINDI,17,1,
23:49:48.868,29.835,SEND,18,1,
23:49:48.870,31.994,ACK_ALINDI,18,1,
23:49:48.870,31.994,SEND,19,1,
23:49:48.872,34.059,ACK_ALINDI,19,1,
23:49:48.872,34.059,SEND,20,1,
23:49:48.876,38.022,ACK_ALINDI,20,1,
23:49:48.876,38.022,SEND,21,1,
23:49:48.876,38.022,ACK_ALINDI,21,1,
23:49:48.878,40.255,SEND,22,1,
23:49:48.878,40.255,ACK_ALINDI,22,1,
23:49:48.880,41.577,SEND,23,1,
23:49:48.880,41.577,ACK_ALINDI,23,1,
23:49:48.880,41.577,SEND,24,1,
23:49:48.881,42.422,ACK_ALINDI,24,1,
23:49:48.881,42.422,SEND,25,1,
23:49:48.882,44.173,ACK_ALINDI,25,1,
23:49:48.882,44.173,SEND,26,1,
23:49:48.882,44.173,ACK_ALINDI,26,1,
23:49:48.883,44.811,SEND,27,1,
23:49:48.883,44.811,ACK_ALINDI,27,1,
23:49:48.883,44.811,SEND,28,1,
23:49:48.883,44.811,ACK_ALINDI,28,1,
23:49:48.883,44.811,SEND,29,1,
23:49:48.883,44.811,ACK_ALINDI,29,1,
23:49:48.883,44.811,SEND,30,1,
23:49:48.885,47.078,ACK_ALINDI,30,1,
23:49:48.885,47.078,SEND,31,1,
23:49:48.885,47.078,ACK_ALINDI,31,1,
23:49:48.885,47.078,SEND,32,1,
23:49:48.886,48.19,ACK_ALINDI,32,1,
23:49:48.886,48.19,SEND,33,1,
23:49:48.887,48.589,ACK_ALINDI,33,1,
23:49:48.887,48.589,SEND,34,1,
23:49:48.891,52.42,ACK_ALINDI,34,1,
23:49:48.891,52.42,SEND,35,1,
23:49:48.893,54.7,ACK_ALINDI,35,1,
23:49:48.893,54.7,SEND,36,1,
23:49:48.895,56.494,ACK_ALINDI,36,1,
23:49:48.895,56.494,SEND,37,1,
23:49:48.896,57.363,ACK_ALINDI,37,1,
23:49:48.896,58.151,SEND,38,1,
23:49:48.896,58.151,ACK_ALINDI,38,1,
23:49:48.897,58.739,SEND,39,1,
23:49:48.897,58.739,ACK_ALINDI,39,1,
23:49:48.897,58.739,SEND,40,1,
23:49:48.898,59.293,ACK_ALINDI,40,1,
23:49:48.898,59.293,SEND,41,1,
23:49:48.898,60.035,ACK_ALINDI,41,1,
23:49:48.898,60.035,SEND,42,1,
23:49:48.899,60.617,ACK_ALINDI,42,1,
23:49:48.899,60.617,SEND,43,1,
23:49:48.899,60.617,ACK_ALINDI,43,1,
23:49:48.899,60.617,SEND,44,1,
23:49:48.899,60.617,ACK_ALINDI,44,1,
23:49:48.899,60.617,SEND,45,1,
23:49:48.899,60.617,ACK_ALINDI,45,1,
23:49:48.899,60.617,SEND,46,1,
23:49:48.901,63.213,ACK_ALINDI,46,1,
23:49:48.901,63.213,SEND,47,1,
23:49:48.902,64.132,ACK_ALINDI,47,1,
23:49:48.902,64.132,SEND,48,1,
23:49:48.903,64.735,ACK_ALINDI,48,1,
23:49:48.903,64.735,SEND,49,1,
23:49:48.904,65.876,ACK_ALINDI,49,1,
23:49:48.904,65.876,SEND,50,1,
23:49:48.904,65.876,ACK_ALINDI,50,1,
23:49:48.904,65.876,SEND,51,1,
23:49:48.906,67.906,ACK_ALINDI,51,1,
23:49:48.906,67.906,SEND,52,1,
23:49:48.909,70.749,ACK_ALINDI,52,1,
23:49:48.910,71.777,SEND,53,1,
23:49:48.910,71.777,ACK_ALINDI,53,1,
23:49:48.910,71.777,SEND,54,1,
23:49:48.912,73.906,ACK_ALINDI,54,1,
23:49:48.912,73.906,SEND,55,1,
23:49:48.912,73.906,ACK_ALINDI,55,1,
23:49:48.912,73.906,SEND,56,1,
23:49:48.912,73.906,ACK_ALINDI,56,1,
23:49:48.912,73.906,SEND,57,1,
23:49:48.912,73.906,ACK_ALINDI,57,1,
23:49:48.912,73.906,SEND,58,1,
23:49:48.914,76.064,ACK_ALINDI,58,1,
23:49:48.914,76.064,SEND,59,1,
23:49:48.915,76.963,ACK_ALINDI,59,1,
23:49:48.915,76.963,SEND,60,1,
23:49:48.916,77.796,ACK_ALINDI,60,1,
23:49:48.916,77.796,SEND,61,1,
23:49:48.916,77.796,ACK_ALINDI,61,1,
23:49:48.916,77.796,SEND,62,1,
23:49:48.916,77.796,ACK_ALINDI,62,1,
23:49:48.916,77.796,SEND,63,1,
23:49:48.916,77.796,ACK_ALINDI,63,1,
23:49:48.916,77.796,SEND,64,1,
23:49:48.919,81.191,ACK_ALINDI,64,1,
23:49:48.919,81.191,SEND,65,1,
23:49:48.919,81.191,ACK_ALINDI,65,1,
23:49:48.919,81.191,SEND,66,1,
23:49:48.922,83.879,ACK_ALINDI,66,1,
23:49:48.923,84.477,SEND,67,1,
23:49:48.923,84.477,ACK_ALINDI,67,1,
23:49:48.923,84.477,SEND,68,1,
23:49:48.924,86.23,ACK_ALINDI,68,1,
23:49:48.924,86.23,SEND,69,1,
23:49:48.926,87.803,ACK_ALINDI,69,1,
23:49:48.927,88.364,SEND,70,1,
23:49:48.927,89.252,ACK_ALINDI,70,1,
23:49:48.928,90.069,SEND,71,1,
23:49:48.930,91.583,ACK_ALINDI,71,1,
23:49:48.930,91.583,SEND,72,1,
23:49:48.930,92.103,ACK_ALINDI,72,1,
23:49:48.930,92.103,SEND,73,1,
23:49:48.930,92.103,ACK_ALINDI,73,1,
23:49:48.930,92.103,SEND,74,1,
23:49:48.930,92.103,ACK_ALINDI,74,1,
23:49:48.930,92.103,SEND,75,1,
23:49:48.930,92.103,ACK_ALINDI,75,1,
23:49:48.930,92.103,SEND,76,1,
23:49:48.930,92.103,ACK_ALINDI,76,1,
23:49:48.930,92.103,SEND,77,1,
23:49:48.934,95.604,ACK_ALINDI,77,1,
23:49:48.934,95.604,SEND,78,1,
23:49:48.934,95.604,ACK_ALINDI,78,1,
23:49:48.934,95.604,SEND,79,1,
23:49:48.935,97.169,ACK_ALINDI,79,1,
23:49:48.935,97.169,SEND,80,1,
23:49:48.936,97.82,ACK_ALINDI,80,1,
23:49:48.936,97.82,SEND,81,1,
23:49:48.937,98.74,ACK_ALINDI,81,1,
23:49:48.937,98.74,SEND,82,1,
23:49:48.938,99.777,ACK_ALINDI,82,1,
23:49:48.938,99.777,SEND,83,1,
23:49:48.941,102.325,ACK_ALINDI,83,1,
23:49:48.941,102.325,SEND,84,1,
23:49:48.945,106.583,ACK_ALINDI,84,1,
23:49:48.945,106.583,SEND,85,1,
23:49:48.946,107.351,ACK_ALINDI,85,1,
23:49:48.946,107.963,SEND,86,1,
23:49:48.946,107.963,ACK_ALINDI,86,1,
23:49:48.946,107.963,SEND,87,1,
23:49:48.947,109.177,ACK_ALINDI,87,1,
23:49:48.947,109.177,SEND,88,1,
23:49:48.948,110.102,ACK_ALINDI,88,1,
23:49:48.949,110.477,SEND,89,1,
23:49:48.949,110.477,ACK_ALINDI,89,1,
23:49:48.949,110.477,SEND,90,1,
23:49:48.949,110.477,ACK_ALINDI,90,1,
23:49:48.949,110.477,SEND,91,1,
23:49:48.949,110.477,ACK_ALINDI,91,1,
23:49:48.949,110.477,SEND,92,1,
23:49:48.949,110.477,ACK_ALINDI,92,1,
23:49:48.949,110.477,SEND,93,1,
23:49:48.949,110.477,ACK_ALINDI,93,1,
23:49:48.949,110.477,SEND,94,1,
23:49:48.952,114.026,ACK_ALINDI,94,1,
23:49:48.952,114.026,SEND,95,1,
23:49:48.953,114.849,ACK_ALINDI,95,1,
23:49:48.953,114.849,SEND,96,1,
23:49:48.954,115.866,ACK_ALINDI,96,1,
23:49:48.954,115.866,SEND,97,1,
23:49:48.954,115.866,ACK_ALINDI,97,1,
23:49:48.954,115.866,SEND,98,1,
23:49:48.954,115.866,ACK_ALINDI,98,1,
23:49:48.954,115.866,SEND,99,1,
23:49:48.958,119.47,ACK_ALINDI,99,1,
23:49:48.958,119.47,SEND,100,1,
23:49:48.958,119.47,ACK_ALINDI,100,1,
23:49:48.958,119.47,SEND,101,1,
23:49:48.962,123.625,ACK_ALINDI,101,1,
23:49:48.962,123.625,SEND,102,1,
23:49:48.962,124.067,ACK_ALINDI,102,1,
23:49:48.962,124.067,SEND,103,1,
23:49:48.962,124.067,ACK_ALINDI,103,1,
23:49:48.962,124.067,SEND,104,1,
23:49:48.962,124.067,ACK_ALINDI,104,1,
23:49:48.962,124.067,SEND,105,1,
23:49:48.962,124.067,ACK_ALINDI,105,1,
23:49:48.962,124.067,SEND,106,1,
23:49:48.965,127.211,ACK_ALINDI,106,1,
23:49:48.965,127.211,SEND,107,1,
23:49:48.967,129.233,ACK_ALINDI,107,1,
23:49:48.967,129.233,SEND,108,1,
23:49:48.969,130.329,ACK_ALINDI,108,1,
23:49:48.969,130.329,SEND,109,1,
23:49:48.969,130.329,ACK_ALINDI,109,1,
23:49:48.969,130.329,SEND,110,1,
23:49:48.969,130.329,ACK_ALINDI,110,1,
23:49:48.969,130.329,SEND,111,1,
23:49:48.970,132.069,ACK_ALINDI,111,1,
23:49:48.970,132.069,SEND,112,1,
23:49:48.970,132.069,ACK_ALINDI,112,1,
23:49:48.970,132.069,SEND,113,1,
23:49:48.972,134.164,ACK_ALINDI,113,1,
23:49:48.972,134.164,SEND,114,1,
23:49:48.975,136.833,ACK_ALINDI,114,1,
23:49:48.976,137.731,SEND,115,1,
23:49:48.977,138.672,ACK_ALINDI,115,1,
23:49:48.978,138.672,SEND,116,1,
23:49:48.980,141.85,ACK_ALINDI,116,1,
23:49:48.980,141.85,SEND,117,1,
23:49:48.980,141.85,ACK_ALINDI,117,1,
23:49:48.980,141.85,SEND,118,1,
23:49:48.980,141.85,ACK_ALINDI,118,1,
23:49:48.980,141.85,SEND,119,1,
23:49:48.980,141.85,ACK_ALINDI,119,1,
23:49:48.980,141.85,SEND,120,1,
23:49:48.980,141.85,ACK_ALINDI,120,1,
23:49:48.980,141.85,SEND,121,1,
23:49:48.980,141.85,ACK_ALINDI,121,1,
23:49:48.980,141.85,SEND,122,1,
23:49:48.980,141.85,ACK_ALINDI,122,1,
23:49:48.980,141.85,SEND,123,1,
23:49:48.980,141.85,ACK_ALINDI,123,1,
23:49:48.980,141.85,SEND,124,1,
23:49:48.980,141.85,ACK_ALINDI,124,1,
23:49:48.980,141.85,SEND,125,1,
23:49:48.980,141.85,ACK_ALINDI,125,1,
23:49:48.980,141.85,SEND,126,1,
23:49:48.987,148.491,ACK_ALINDI,126,1,
23:49:48.987,148.491,SEND,127,1,
23:49:48.987,149.239,ACK_ALINDI,127,1,
23:49:48.987,149.239,SEND,128,1,
23:49:48.987,149.239,ACK_ALINDI,128,1,
23:49:48.987,149.239,SEND,129,1,
23:49:48.987,149.239,ACK_ALINDI,129,1,
23:49:48.987,149.239,SEND,130,1,
23:49:48.991,152.768,ACK_ALINDI,130,1,
23:49:48.991,152.768,SEND,131,1,
23:49:48.994,156.084,ACK_ALINDI,131,1,
23:49:48.994,156.084,SEND,132,1,
23:49:48.995,157.054,ACK_ALINDI,132,1,
23:49:48.995,157.054,SEND,133,1,
23:49:48.995,157.054,ACK_ALINDI,133,1,
23:49:48.995,157.054,SEND,134,1,
23:49:48.995,157.054,ACK_ALINDI,134,1,
23:49:48.995,157.054,SEND,135,1,
23:49:48.995,157.054,ACK_ALINDI,135,1,
23:49:48.995,157.054,SEND,136,1,
23:49:48.998,160.024,ACK_ALINDI,136,1,
23:49:48.998,160.024,SEND,137,1,
23:49:48.999,160.993,ACK_ALINDI,137,1,
23:49:48.999,160.993,SEND,138,1,
23:49:48.999,160.993,ACK_ALINDI,138,1,
23:49:48.999,160.993,SEND,139,1,
23:49:49.001,162.589,ACK_ALINDI,139,1,
23:49:49.001,162.589,SEND,140,1,
23:49:49.001,163.011,ACK_ALINDI,140,1,
23:49:49.001,163.011,SEND,141,1,
23:49:49.001,163.011,ACK_ALINDI,141,1,
23:49:49.001,163.011,SEND,142,1,
23:49:49.001,163.011,ACK_ALINDI,142,1,
23:49:49.001,163.011,SEND,143,1,
23:49:49.001,163.011,ACK_ALINDI,143,1,
23:49:49.001,163.011,SEND,144,1,
23:49:49.004,166.162,ACK_ALINDI,144,1,
23:49:49.004,166.162,SEND,145,1,
23:49:49.004,166.162,ACK_ALINDI,145,1,
23:49:49.004,166.162,SEND,146,1,
23:49:49.008,169.479,ACK_ALINDI,146,1,
23:49:49.008,169.479,SEND,147,1,
23:49:49.011,172.291,ACK_ALINDI,147,1,
23:49:49.011,172.291,SEND,148,1,
23:49:49.012,173.598,ACK_ALINDI,148,1,
23:49:49.014,175.411,SEND,149,1,
23:49:49.014,175.411,ACK_ALINDI,149,1,
23:49:49.015,176.984,SEND,150,1,
23:49:49.016,177.629,ACK_ALINDI,150,1,
23:49:49.016,177.629,SEND,151,1,
23:49:49.016,178.013,ACK_ALINDI,151,1,
23:49:49.016,178.013,SEND,152,1,
23:49:49.016,178.013,ACK_ALINDI,152,1,
23:49:49.016,178.013,SEND,153,1,
23:49:49.017,179.191,ACK_ALINDI,153,1,
23:49:49.017,179.191,SEND,154,1,
23:49:49.017,179.191,ACK_ALINDI,154,1,
23:49:49.017,179.191,SEND,155,1,
23:49:49.019,181.211,ACK_ALINDI,155,1,
23:49:49.019,181.211,SEND,156,1,
23:49:49.019,181.211,ACK_ALINDI,156,1,
23:49:49.021,182.914,SEND,157,1,
23:49:49.021,182.914,ACK_ALINDI,157,1,
23:49:49.021,182.914,SEND,158,1,
23:49:49.024,186.2,ACK_ALINDI,158,1,
23:49:49.024,186.2,SEND,159,1,
23:49:49.027,188.471,ACK_ALINDI,159,1,
23:49:49.029,190.496,SEND,160,1,
23:49:49.029,190.496,ACK_ALINDI,160,1,
23:49:49.029,190.496,SEND,161,1,
23:49:49.033,194.805,ACK_ALINDI,161,1,
23:49:49.033,194.805,SEND,162,1,
23:49:49.074,235.956,ACK_ALINDI,162,1,
23:49:49.074,235.956,SEND,163,1,
23:49:49.084,246.159,ACK_ALINDI,163,1,
23:49:49.084,246.159,SEND,164,1,
23:49:49.085,247.182,ACK_ALINDI,164,1,
23:49:49.085,247.182,SEND,165,1,
23:49:49.085,247.182,ACK_ALINDI,165,1,
23:49:49.085,247.182,SEND,166,1,
23:49:49.088,249.348,ACK_ALINDI,166,1,
23:49:49.088,249.348,SEND,167,1,
23:49:49.088,249.348,ACK_ALINDI,167,1,
23:49:49.088,249.348,SEND,168,1,
23:49:49.088,249.348,ACK_ALINDI,168,1,
23:49:49.088,249.348,SEND,169,1,
23:49:49.088,249.348,ACK_ALINDI,169,1,
23:49:49.088,249.348,SEND,170,1,
23:49:49.088,249.348,ACK_ALINDI,170,1,
23:49:49.088,249.348,SEND,171,1,
23:49:49.088,249.348,ACK_ALINDI,171,1,
23:49:49.088,249.348,SEND,172,1,
23:49:49.094,255.338,ACK_ALINDI,172,1,
23:49:49.094,255.338,SEND,173,1,
23:49:49.094,255.338,ACK_ALINDI,173,1,
23:49:49.094,255.338,SEND,174,1,
23:49:49.094,255.338,ACK_ALINDI,174,1,
23:49:49.094,255.338,SEND,175,1,
23:49:49.094,255.338,ACK_ALINDI,175,1,
23:49:49.094,255.338,SEND,176,1,
