zaman_damgasi,gecen_sure_ms,olay,seq_no,deneme,aciklama
12:14:20.993,5.505,ACK_ALINDI,0,0,
12:14:20.995,6.26,ACK_ALINDI,1,0,
12:14:20.996,8.327,ACK_ALINDI,2,0,
12:14:20.996,8.327,ACK_ALINDI,3,0,
12:14:21.000,13.023,ACK_ALINDI,4,0,
12:14:21.002,15.04,ACK_ALINDI,5,0,
12:14:21.004,16.557,ACK_ALINDI,6,0,
12:14:21.005,17.301,ACK_ALINDI,7,0,
12:14:21.012,24.253,ACK_ALINDI,8,0,
12:14:21.012,24.846,ACK_ALINDI,9,0,
12:14:21.012,24.846,ACK_ALINDI,10,0,
12:14:21.013,25.754,ACK_ALINDI,11,0,
12:14:21.013,25.754,ACK_ALINDI,12,0,
12:14:21.013,25.754,ACK_ALINDI,13,0,
12:14:21.015,27.767,ACK_ALINDI,14,0,
12:14:21.015,28.078,ACK_ALINDI,15,0,
12:14:21.019,31.694,ACK_ALINDI,16,0,
12:14:21.024,36.872,ACK_ALINDI,17,0,
12:14:21.029,41.184,ACK_ALINDI,18,0,
12:14:21.029,41.184,ACK_ALINDI,19,0,
12:14:21.029,41.184,ACK_ALINDI,20,0,
12:14:21.031,43.196,ACK_ALINDI,21,0,
12:14:21.032,44.211,ACK_ALINDI,22,0,
12:14:21.032,44.211,ACK_ALINDI,23,0,
12:14:21.032,44.211,ACK_ALINDI,24,0,
12:14:21.033,45.491,ACK_ALINDI,25,0,
12:14:21.034,46.753,ACK_ALINDI,26,0,
12:14:21.038,48.489,ACK_ALINDI,27,0,
12:14:21.043,55.809,ACK_ALINDI,28,0,
12:14:21.044,57.164,ACK_ALINDI,29,0,
12:14:21.045,57.703,ACK_ALINDI,30,0,
12:14:21.046,58.239,ACK_ALINDI,31,0,
12:14:21.046,58.8,ACK_ALINDI,32,0,
12:14:21.047,59.716,ACK_ALINDI,33,0,
12:14:21.047,59.716,ACK_ALINDI,34,0,
12:14:21.047,59.716,ACK_ALINDI,35,0,
12:14:21.049,61.959,ACK_ALINDI,36,0,
12:14:21.051,63.454,ACK_ALINDI,37,0,
12:14:21.051,63.988,ACK_ALINDI,38,0,
12:14:21.051,63.988,ACK_ALINDI,39,0,
12:14:21.053,65.431,ACK_ALINDI,40,0,
12:14:21.057,69.265,ACK_ALINDI,41,0,
12:14:21.060,72.306,ACK_ALINDI,42,0,
12:14:21.061,73.34,ACK_ALINDI,43,0,
12:14:21.061,73.34,ACK_ALINDI,44,0,
12:14:21.062,74.871,ACK_ALINDI,45,0,
12:14:21.062,74.871,ACK_ALINDI,46,0,
12:14:21.064,76.673,ACK_ALINDI,47,0,
12:14:21.065,77.748,ACK_ALINDI,48,0,
12:14:21.084,97.101,FIN_ALINDI,-1,0,butunluk=True
