zaman_damgasi,gecen_sure_ms,olay,seq_no,deneme,aciklama
23:49:09.426,0.0,SEND,0,1,
23:49:09.432,5.814,ACK_ALINDI,0,1,
23:49:09.432,5.814,SEND,1,1,
23:49:09.432,5.814,ACK_ALINDI,1,1,
23:49:09.432,5.814,SEND,2,1,
23:49:09.434,7.918,ACK_ALINDI,2,1,
23:49:09.435,8.769,SEND,3,1,
23:49:09.445,18.854,ACK_ALINDI,3,1,
23:49:09.445,18.854,SEND,4,1,
23:49:09.447,20.619,ACK_ALINDI,4,1,
23:49:09.448,21.366,SEND,5,1,
23:49:09.449,22.661,ACK_ALINDI,5,1,
23:49:09.449,22.661,SEND,6,1,
23:49:09.451,24.417,ACK_ALINDI,6,1,
23:49:09.451,24.417,SEND,7,1,
23:49:09.451,24.417,ACK_ALINDI,7,1,
23:49:09.451,24.417,SEND,8,1,
23:49:09.453,26.293,ACK_ALINDI,8,1,
23:49:09.454,27.415,SEND,9,1,
23:49:09.454,27.415,ACK_ALINDI,9,1,
23:49:09.454,27.415,SEND,10,1,
23:49:09.457,30.951,ACK_ALINDI,10,1,
23:49:09.457,30.951,SEND,11,1,
23:49:09.458,32.177,ACK_ALINDI,11,1,
23:49:09.458,32.177,SEND,12,1,
23:49:09.463,37.001,ACK_ALINDI,12,1,
23:49:09.463,37.001,SEND,13,1,
23:49:09.464,37.708,ACK_ALINDI,13,1,
23:49:09.464,37.708,SEND,14,1,
23:49:09.464,37.708,ACK_ALINDI,14,1,
23:49:09.464,37.708,SEND,15,1,
23:49:09.464,37.708,ACK_ALINDI,15,1,
23:49:09.464,37.708,SEND,16,1,
23:49:09.464,37.708,ACK_ALINDI,16,1,
23:49:09.464,37.708,SEND,17,1,
23:49:09.467,40.262,ACK_ALINDI,17,1,
23:49:09.467,40.262,SEND,18,1,
23:49:09.467,40.262,ACK_ALINDI,18,1,
23:49:09.467,40.262,SEND,19,1,
23:49:09.468,42.068,ACK_ALINDI,19,1,
23:49:09.468,42.068,SEND,20,1,
23:49:13.471,4044.878,TIMEOUT,20,1,
23:49:13.471,4044.878,RETRANSMIT,20,2,
23:49:13.471,4044.878,ACK_ALINDI,20,2,
23:49:13.471,4044.878,SEND,21,1,
23:49:13.471,4044.878,ACK_ALINDI,21,1,
23:49:13.471,4044.878,SEND,22,1,
23:49:13.471,4044.878,ACK_ALINDI,22,1,
23:49:13.471,4044.878,SEND,23,1,
23:49:13.471,4044.878,ACK_ALINDI,23,1,
23:49:13.471,4044.878,SEND,24,1,
23:49:13.478,4051.75,ACK_ALINDI,24,1,
23:49:13.478,4051.75,SEND,25,1,
23:49:13.486,4059.42,ACK_ALINDI,25,1,
23:49:13.486,4059.42,SEND,26,1,
23:49:13.500,4073.349,ACK_ALINDI,26,1,
23:49:13.500,4073.349,SEND,27,1,
23:49:13.500,4073.349,ACK_ALINDI,27,1,
23:49:13.500,4073.349,SEND,28,1,
23:49:13.502,4075.369,ACK_ALINDI,28,1,
23:49:13.502,4075.369,SEND,29,1,
23:49:13.502,4075.369,ACK_ALINDI,29,1,
23:49:13.502,4075.369,SEND,30,1,
23:49:13.504,4077.389,ACK_ALINDI,30,1,
23:49:13.504,4077.389,SEND,31,1,
23:49:13.515,4088.351,ACK_ALINDI,31,1,
