zaman_damgasi,gecen_sure_ms,olay,seq_no,deneme,aciklama
23:48:21.965,0.0,SEND,0,1,
23:48:21.982,17.905,ACK_ALINDI,0,1,
23:48:21.982,17.905,SEND,1,1,
23:48:21.982,17.905,ACK_ALINDI,1,1,
23:48:21.982,17.905,SEND,2,1,
23:48:21.982,17.905,ACK_ALINDI,2,1,
23:48:21.982,17.905,SEND,3,1,
23:48:21.988,23.885,ACK_ALINDI,3,1,
23:48:21.988,23.885,SEND,4,1,
23:48:21.990,25.909,ACK_ALINDI,4,1,
23:48:21.992,27.94,SEND,5,1,
23:48:21.998,33.876,ACK_ALINDI,5,1,
23:48:21.998,33.876,SEND,6,1,
23:48:22.001,36.256,ACK_ALINDI,6,1,
23:48:22.001,36.256,SEND,7,1,
23:48:22.002,37.309,ACK_ALINDI,7,1,
23:48:22.002,37.309,SEND,8,1,
23:48:22.002,37.923,ACK_ALINDI,8,1,
23:48:22.003,38.716,SEND,9,1,
23:48:22.003,38.716,ACK_ALINDI,9,1,
23:48:22.003,38.716,SEND,10,1,
23:48:22.005,40.19,ACK_ALINDI,10,1,
23:48:22.005,40.19,SEND,11,1,
23:48:22.006,41.223,ACK_ALINDI,11,1,
23:48:22.006,41.223,SEND,12,1,
23:48:22.013,48.218,ACK_ALINDI,12,1,
23:48:22.013,48.919,SEND,13,1,
23:48:22.013,48.919,ACK_ALINDI,13,1,
23:48:22.013,48.919,SEND,14,1,
23:48:22.013,48.919,ACK_ALINDI,14,1,
23:48:22.013,48.919,SEND,15,1,
23:48:22.015,50.822,ACK_ALINDI,15,1,
23:48:22.015,50.822,SEND,16,1,
23:48:22.015,50.822,ACK_ALINDI,16,1,
23:48:22.015,50.822,SEND,17,1,
23:48:22.015,50.822,ACK_ALINDI,17,1,
23:48:22.015,50.822,SEND,18,1,
23:48:22.015,50.822,ACK_ALINDI,18,1,
23:48:22.015,50.822,SEND,19,1,
23:48:22.018,53.73,ACK_ALINDI,19,1,
23:48:22.018,53.73,SEND,20,1,
23:48:22.018,53.73,ACK_ALINDI,20,1,
23:48:22.019,54.693,SEND,21,1,
23:48:22.020,55.539,ACK_ALINDI,21,1,
23:48:22.020,55.539,SEND,22,1,
23:48:22.021,56.072,ACK_ALINDI,22,1,
23:48:22.021,56.072,SEND,23,1,
23:48:22.021,56.432,ACK_ALINDI,23,1,
23:48:22.021,56.432,SEND,24,1,
23:48:22.021,56.432,ACK_ALINDI,24,1,
23:48:22.021,56.432,SEND,25,1,
23:48:22.021,56.432,ACK_ALINDI,25,1,
23:48:22.021,56.432,SEND,26,1,
23:48:22.024,59.272,ACK_ALINDI,26,1,
23:48:22.024,59.272,SEND,27,1,
23:48:22.029,64.532,ACK_ALINDI,27,1,
23:48:22.029,64.532,SEND,28,1,
23:48:22.029,64.532,ACK_ALINDI,28,1,
23:48:22.029,64.532,SEND,29,1,
23:48:22.029,64.532,ACK_ALINDI,29,1,
23:48:22.029,64.532,SEND,30,1,
23:48:22.029,64.532,ACK_ALINDI,30,1,
23:48:22.029,64.532,SEND,31,1,
23:48:22.029,64.532,ACK_ALINDI,31,1,
23:48:22.029,64.532,SEND,32,1,
23:48:22.032,67.926,ACK_ALINDI,32,1,
23:48:22.032,67.926,SEND,33,1,
23:48:22.034,69.844,ACK_ALINDI,33,1,
23:48:22.034,69.844,SEND,34,1,
23:48:22.035,70.626,ACK_ALINDI,34,1,
23:48:22.035,70.626,SEND,35,1,
23:48:22.036,71.188,ACK_ALINDI,35,1,
23:48:22.036,71.188,SEND,36,1,
23:48:22.036,71.188,ACK_ALINDI,36,1,
23:48:22.036,71.188,SEND,37,1,
23:48:22.038,73.034,ACK_ALINDI,37,1,
23:48:22.038,73.034,SEND,38,1,
23:48:22.038,73.842,ACK_ALINDI,38,1,
23:48:22.038,73.842,SEND,39,1,
23:48:22.039,74.75,ACK_ALINDI,39,1,
23:48:22.039,74.75,SEND,40,1,
23:48:22.042,77.626,ACK_ALINDI,40,1,
23:48:22.042,77.626,SEND,41,1,
23:48:22.043,78.433,ACK_ALINDI,41,1,
23:48:22.043,78.433,SEND,42,1,
23:48:22.045,80.585,ACK_ALINDI,42,1,
23:48:22.045,80.585,SEND,43,1,
23:48:22.047,82.748,ACK_ALINDI,43,1,
23:48:22.048,83.245,SEND,44,1,
23:48:22.048,83.245,ACK_ALINDI,44,1,
23:48:22.048,83.245,SEND,45,1,
23:48:22.049,84.687,ACK_ALINDI,45,1,
23:48:22.049,84.687,SEND,46,1,
23:48:22.049,84.687,ACK_ALINDI,46,1,
23:48:22.049,84.687,SEND,47,1,
23:48:22.050,85.859,ACK_ALINDI,47,1,
23:48:22.050,85.859,SEND,48,1,
23:48:22.051,86.786,ACK_ALINDI,48,1,
23:48:22.051,86.786,SEND,49,1,
23:48:22.053,87.979,ACK_ALINDI,49,1,
23:48:22.053,87.979,SEND,50,1,
23:48:22.053,88.72,ACK_ALINDI,50,1,
23:48:22.053,88.72,SEND,51,1,
23:48:22.053,88.72,ACK_ALINDI,51,1,
23:48:22.053,88.72,SEND,52,1,
23:48:22.053,88.72,ACK_ALINDI,52,1,
23:48:22.053,88.72,SEND,53,1,
23:48:22.053,88.72,ACK_ALINDI,53,1,
23:48:22.053,88.72,SEND,54,1,
23:48:22.056,91.516,ACK_ALINDI,54,1,
23:48:22.056,91.516,SEND,55,1,
23:48:22.056,91.516,ACK_ALINDI,55,1,
23:48:22.056,91.516,SEND,56,1,
23:48:22.060,95.755,ACK_ALINDI,56,1,
23:48:22.060,95.755,SEND,57,1,
23:48:22.060,95.755,ACK_ALINDI,57,1,
23:48:22.060,95.755,SEND,58,1,
23:48:22.064,99.106,ACK_ALINDI,58,1,
23:48:22.064,99.106,SEND,59,1,
23:48:22.065,100.677,ACK_ALINDI,59,1,
23:48:22.065,100.677,SEND,60,1,
23:48:22.066,101.572,ACK_ALINDI,60,1,
23:48:22.066,101.572,SEND,61,1,
23:48:22.066,101.572,ACK_ALINDI,61,1,
23:48:22.067,102.683,SEND,62,1,
23:48:22.067,102.683,ACK_ALINDI,62,1,
23:48:22.067,102.683,SEND,63,1,
23:48:22.068,103.498,ACK_ALINDI,63,1,
23:48:22.068,103.498,SEND,64,1,
23:48:22.068,103.498,ACK_ALINDI,64,1,
23:48:22.068,103.498,SEND,65,1,
23:48:22.069,104.943,ACK_ALINDI,65,1,
23:48:22.069,104.943,SEND,66,1,
23:48:22.071,106.718,ACK_ALINDI,66,1,
23:48:22.071,106.718,SEND,67,1,
23:48:22.071,106.718,ACK_ALINDI,67,1,
23:48:22.071,106.718,SEND,68,1,
23:48:22.073,108.527,ACK_ALINDI,68,1,
23:48:22.073,108.527,SEND,69,1,
23:48:22.073,108.527,ACK_ALINDI,69,1,
23:48:22.073,108.527,SEND,70,1,
23:48:22.073,108.527,ACK_ALINDI,70,1,
23:48:22.073,108.527,SEND,71,1,
23:48:22.073,108.527,ACK_ALINDI,71,1,
23:48:22.073,108.527,SEND,72,1,
23:48:22.077,112.907,ACK_ALINDI,72,1,
23:48:22.080,115.101,SEND,73,1,
23:48:22.080,115.763,ACK_ALINDI,73,1,
23:48:22.080,115.763,SEND,74,1,
23:48:22.081,116.656,ACK_ALINDI,74,1,
23:48:22.081,116.656,SEND,75,1,
23:48:22.081,116.656,ACK_ALINDI,75,1,
23:48:22.081,116.656,SEND,76,1,
23:48:22.081,116.656,ACK_ALINDI,76,1,
23:48:22.081,116.656,SEND,77,1,
23:48:22.081,116.656,ACK_ALINDI,77,1,
23:48:22.081,116.656,SEND,78,1,
23:48:22.081,116.656,ACK_ALINDI,78,1,
23:48:22.081,116.656,SEND,79,1,
23:48:22.085,120.12,ACK_ALINDI,79,1,
23:48:22.085,120.12,SEND,80,1,
23:48:22.085,120.12,ACK_ALINDI,80,1,
23:48:22.085,120.12,SEND,81,1,
23:48:22.087,122.004,ACK_ALINDI,81,1,
23:48:22.087,122.004,SEND,82,1,
23:48:22.087,122.004,ACK_ALINDI,82,1,
23:48:22.087,122.004,SEND,83,1,
23:48:22.087,122.004,ACK_ALINDI,83,1,
23:48:22.087,122.004,SEND,84,1,
23:48:22.087,122.004,ACK_ALINDI,84,1,
23:48:22.087,122.004,SEND,85,1,
23:48:22.089,124.786,ACK_ALINDI,85,1,
23:48:22.089,124.786,SEND,86,1,
23:48:22.089,124.786,ACK_ALINDI,86,1,
23:48:22.089,124.786,SEND,87,1,
23:48:22.091,126.871,ACK_ALINDI,87,1,
23:48:22.091,126.871,SEND,88,1,
23:48:22.093,128.923,ACK_ALINDI,88,1,
23:48:22.093,128.923,SEND,89,1,
23:48:22.096,131.188,ACK_ALINDI,89,1,
23:48:22.096,131.188,SEND,90,1,
23:48:22.097,132.65,ACK_ALINDI,90,1,
23:48:22.097,132.65,SEND,91,1,
23:48:22.098,133.626,ACK_ALINDI,91,1,
23:48:22.099,133.963,SEND,92,1,
23:48:22.099,133.963,ACK_ALINDI,92,1,
23:48:22.099,133.963,SEND,93,1,
23:48:22.099,133.963,ACK_ALINDI,93,1,
23:48:22.099,133.963,SEND,94,1,
23:48:22.099,133.963,ACK_ALINDI,94,1,
23:48:22.099,133.963,SEND,95,1,
23:48:22.099,133.963,ACK_ALINDI,95,1,
23:48:22.099,133.963,SEND,96,1,
23:48:22.099,133.963,ACK_ALINDI,96,1,
23:48:22.099,133.963,SEND,97,1,
23:48:22.099,133.963,ACK_ALINDI,97,1,
23:48:22.099,133.963,SEND,98,1,
23:48:22.103,138.0,ACK_ALINDI,98,1,
23:48:22.103,138.0,SEND,99,1,
23:48:22.104,139.026,ACK_ALINDI,99,1,
23:48:22.104,139.599,SEND,100,1,
23:48:22.105,140.232,ACK_ALINDI,100,1,
23:48:22.105,140.232,SEND,101,1,
23:48:22.105,140.232,ACK_ALINDI,101,1,
23:48:22.105,140.232,SEND,102,1,
23:48:22.105,140.232,ACK_ALINDI,102,1,
23:48:22.105,140.232,SEND,103,1,
23:48:22.105,140.232,ACK_ALINDI,103,1,
23:48:22.105,140.232,SEND,104,1,
23:48:22.105,140.232,ACK_ALINDI,104,1,
23:48:22.105,140.232,SEND,105,1,
23:48:22.111,146.94,ACK_ALINDI,105,1,
23:48:22.111,146.94,SEND,106,1,
23:48:22.114,149.742,ACK_ALINDI,106,1,
23:48:22.115,149.742,SEND,107,1,
23:48:22.115,150.183,ACK_ALINDI,107,1,
23:48:22.115,150.183,SEND,108,1,
23:48:22.116,151.8,ACK_ALINDI,108,1,
23:48:22.117,152.397,SEND,109,1,
23:48:22.117,152.791,ACK_ALINDI,109,1,
23:48:22.117,152.791,SEND,110,1,
23:48:22.117,152.791,ACK_ALINDI,110,1,
23:48:22.117,152.791,SEND,111,1,
23:48:22.117,152.791,ACK_ALINDI,111,1,
23:48:22.117,152.791,SEND,112,1,
23:48:22.117,152.791,ACK_ALINDI,112,1,
23:48:22.117,152.791,SEND,113,1,
23:48:22.117,152.791,ACK_ALINDI,113,1,
23:48:22.117,152.791,SEND,114,1,
23:48:22.121,155.966,ACK_ALINDI,114,1,
23:48:22.121,155.966,SEND,115,1,
23:48:22.123,158.072,ACK_ALINDI,115,1,
23:48:22.123,158.072,SEND,116,1,
23:48:22.123,158.072,ACK_ALINDI,116,1,
