zaman_damgasi,gecen_sure_ms,olay,seq_no,deneme,aciklama
23:48:15.674,0.0,SEND,0,1,
23:48:15.685,11.367,ACK_ALINDI,0,1,
23:48:15.687,13.377,SEND,1,1,
23:48:15.688,14.46,ACK_ALINDI,1,1,
23:48:15.689,15.168,SEND,2,1,
23:48:15.692,18.136,ACK_ALINDI,2,1,
23:48:15.692,18.136,SEND,3,1,
23:48:15.694,20.906,ACK_ALINDI,3,1,
23:48:15.694,20.906,SEND,4,1,
23:48:15.698,24.826,ACK_ALINDI,4,1,
23:48:15.698,24.826,SEND,5,1,
23:48:15.698,24.826,ACK_ALINDI,5,1,
23:48:15.698,24.826,SEND,6,1,
23:48:15.700,26.841,ACK_ALINDI,6,1,
23:48:15.700,26.841,SEND,7,1,
23:48:15.702,28.856,ACK_ALINDI,7,1,
23:48:15.702,28.856,SEND,8,1,
23:48:15.705,31.606,ACK_ALINDI,8,1,
23:48:15.705,31.606,SEND,9,1,
23:48:15.719,45.122,ACK_ALINDI,9,1,
23:48:15.719,45.122,SEND,10,1,
23:48:15.719,45.122,ACK_ALINDI,10,1,
23:48:15.719,45.122,SEND,11,1,
23:48:15.721,47.148,ACK_ALINDI,11,1,
23:48:15.721,47.148,SEND,12,1,
23:48:15.721,47.148,ACK_ALINDI,12,1,
23:48:15.721,47.148,SEND,13,1,
23:48:15.725,51.885,ACK_ALINDI,13,1,
23:48:15.725,51.885,SEND,14,1,
23:48:15.727,53.906,ACK_ALINDI,14,1,
23:48:15.727,53.906,SEND,15,1,
23:48:15.730,55.956,ACK_ALINDI,15,1,
23:48:15.730,55.956,SEND,16,1,
23:48:15.732,57.968,ACK_ALINDI,16,1,
23:48:15.732,57.968,SEND,17,1,
23:48:15.735,60.949,ACK_ALINDI,17,1,
23:48:15.735,60.949,SEND,18,1,
23:48:15.737,62.965,ACK_ALINDI,18,1,
23:48:15.737,62.965,SEND,19,1,
23:48:15.739,64.98,ACK_ALINDI,19,1,
23:48:15.739,64.98,SEND,20,1,
23:48:15.742,68.477,ACK_ALINDI,20,1,
23:48:15.744,68.477,SEND,21,1,
23:48:15.746,72.529,ACK_ALINDI,21,1,
23:48:15.746,72.529,SEND,22,1,
23:48:15.748,74.55,ACK_ALINDI,22,1,
23:48:15.748,74.55,SEND,23,1,
23:48:15.749,75.572,ACK_ALINDI,23,1,
23:48:15.749,75.572,SEND,24,1,
23:48:15.751,77.592,ACK_ALINDI,24,1,
23:48:15.753,79.611,SEND,25,1,
23:48:15.755,81.63,ACK_ALINDI,25,1,
23:48:15.755,81.63,SEND,26,1,
23:48:15.759,85.168,ACK_ALINDI,26,1,
23:48:15.759,85.168,SEND,27,1,
23:48:15.761,87.187,ACK_ALINDI,27,1,
23:48:15.761,87.187,SEND,28,1,
23:48:15.763,89.206,ACK_ALINDI,28,1,
23:48:15.763,89.206,SEND,29,1,
23:48:15.765,91.225,ACK_ALINDI,29,1,
23:48:15.765,91.225,SEND,30,1,
23:48:15.769,95.264,ACK_ALINDI,30,1,
23:48:15.769,95.264,SEND,31,1,
23:48:15.771,97.283,ACK_ALINDI,31,1,
23:48:15.771,97.283,SEND,32,1,
23:48:15.773,99.756,ACK_ALINDI,32,1,
23:48:15.773,99.756,SEND,33,1,
23:48:15.775,101.79,ACK_ALINDI,33,1,
23:48:15.775,101.79,SEND,34,1,
23:48:15.777,103.813,ACK_ALINDI,34,1,
23:48:15.777,103.813,SEND,35,1,
23:48:15.779,105.829,ACK_ALINDI,35,1,
23:48:15.779,105.829,SEND,36,1,
23:48:15.779,105.829,ACK_ALINDI,36,1,
23:48:15.779,105.829,SEND,37,1,
23:48:15.781,107.847,ACK_ALINDI,37,1,
23:48:15.781,107.847,SEND,38,1,
23:48:15.783,109.303,ACK_ALINDI,38,1,
23:48:15.783,109.303,SEND,39,1,
23:48:15.784,110.878,ACK_ALINDI,39,1,
23:48:15.784,110.878,SEND,40,1,
23:48:15.786,112.891,ACK_ALINDI,40,1,
23:48:15.786,112.891,SEND,41,1,
23:48:15.788,114.434,ACK_ALINDI,41,1,
23:48:15.788,114.434,SEND,42,1,
23:48:15.792,116.57,ACK_ALINDI,42,1,
23:48:15.792,118.598,SEND,43,1,
23:48:15.794,120.617,ACK_ALINDI,43,1,
23:48:15.794,120.617,SEND,44,1,
23:48:15.794,120.617,ACK_ALINDI,44,1,
23:48:15.796,122.639,SEND,45,1,
23:48:15.796,122.639,ACK_ALINDI,45,1,
23:48:15.796,122.639,SEND,46,1,
23:48:15.798,124.655,ACK_ALINDI,46,1,
23:48:15.798,124.655,SEND,47,1,
23:48:15.798,124.655,ACK_ALINDI,47,1,
23:48:15.800,126.676,SEND,48,1,
23:48:15.800,126.676,ACK_ALINDI,48,1,
23:48:15.800,126.676,SEND,49,1,
23:48:15.802,128.697,ACK_ALINDI,49,1,
23:48:15.803,129.843,SEND,50,1,
23:48:15.805,131.24,ACK_ALINDI,50,1,
23:48:15.805,131.24,SEND,51,1,
23:48:15.811,137.664,ACK_ALINDI,51,1,
23:48:15.811,137.664,SEND,52,1,
23:48:15.813,139.179,ACK_ALINDI,52,1,
23:48:15.813,139.179,SEND,53,1,
23:48:15.815,141.2,ACK_ALINDI,53,1,
23:48:15.815,141.2,SEND,54,1,
23:48:15.817,143.207,ACK_ALINDI,54,1,
23:48:15.817,143.207,SEND,55,1,
23:48:15.818,144.423,ACK_ALINDI,55,1,
23:48:15.818,144.423,SEND,56,1,
23:48:15.818,144.779,ACK_ALINDI,56,1,
