zaman_damgasi,gecen_sure_ms,olay,seq_no,deneme,aciklama
23:52:57.271,0.0,SEND,0,1,
23:52:58.783,1511.882,TIMEOUT,0,1,
23:52:58.785,1513.909,RETRANSMIT,0,2,
23:52:58.789,1517.943,ACK_ALINDI,0,2,
23:52:58.789,1517.943,SEND,1,1,
23:52:58.791,1519.961,ACK_ALINDI,1,1,
23:52:58.792,1520.802,SEND,2,1,
23:53:00.298,3027.066,TIMEOUT,2,1,
23:53:00.299,3027.772,RETRANSMIT,2,2,
23:53:00.301,3029.544,ACK_ALINDI,2,2,
23:53:00.301,3029.544,SEND,3,1,
23:53:01.813,4541.875,TIMEOUT,3,1,
23:53:01.813,4541.875,RETRANSMIT,3,2,
23:53:01.813,4541.875,ACK_ALINDI,3,2,
23:53:01.815,4543.898,SEND,4,1,
23:53:01.815,4543.898,ACK_ALINDI,4,1,
23:53:01.815,4543.898,SEND,5,1,
23:53:01.817,4545.917,ACK_ALINDI,5,1,
23:53:01.819,4547.934,SEND,6,1,
23:53:03.327,6055.877,TIMEOUT,6,1,
23:53:03.327,6055.877,RETRANSMIT,6,2,
23:53:03.330,6058.526,ACK_ALINDI,6,2,
23:53:03.330,6058.526,SEND,7,1,
23:53:04.832,7560.632,TIMEOUT,7,1,
23:53:04.832,7560.632,RETRANSMIT,7,2,
23:53:04.835,7564.223,ACK_ALINDI,7,2,
23:53:04.835,7564.223,SEND,8,1,
23:53:04.835,7564.223,ACK_ALINDI,8,1,
23:53:04.835,7564.223,SEND,9,1,
23:53:04.838,7566.821,ACK_ALINDI,9,1,
23:53:04.838,7566.821,SEND,10,1,
23:53:04.838,7566.821,ACK_ALINDI,10,1,
23:53:04.838,7566.821,SEND,11,1,
23:53:04.844,7572.991,ACK_ALINDI,11,1,
23:53:04.844,7572.991,SEND,12,1,
23:53:04.862,7590.328,ACK_ALINDI,12,1,
23:53:04.862,7590.328,SEND,13,1,
23:53:04.862,7591.002,ACK_ALINDI,13,1,
23:53:04.862,7591.002,SEND,14,1,
23:53:04.891,7619.643,ACK_ALINDI,14,1,
23:53:04.891,7619.643,SEND,15,1,
23:53:04.891,7619.643,ACK_ALINDI,15,1,
23:53:04.891,7619.643,SEND,16,1,
23:53:04.900,7629.072,ACK_ALINDI,16,1,
23:53:04.900,7629.072,SEND,17,1,
23:53:04.903,7632.28,ACK_ALINDI,17,1,
23:53:04.903,7632.28,SEND,18,1,
23:53:04.906,7635.274,ACK_ALINDI,18,1,
23:53:04.906,7635.274,SEND,19,1,
23:53:06.413,9141.375,TIMEOUT,19,1,
23:53:06.413,9141.375,RETRANSMIT,19,2,
23:53:06.413,9141.375,ACK_ALINDI,19,2,
23:53:06.413,9141.375,SEND,20,1,
23:53:06.415,9143.89,ACK_ALINDI,20,1,
23:53:06.415,9143.89,SEND,21,1,
23:53:06.418,9146.893,ACK_ALINDI,21,1,
23:53:06.418,9146.893,SEND,22,1,
23:53:06.418,9146.893,ACK_ALINDI,22,1,
23:53:06.418,9146.893,SEND,23,1,
23:53:06.433,9161.508,ACK_ALINDI,23,1,
23:53:06.433,9162.234,SEND,24,1,
23:53:06.445,9173.954,ACK_ALINDI,24,1,
23:53:06.445,9173.954,SEND,25,1,
23:53:07.947,10676.084,TIMEOUT,25,1,
